# List of solutions for: n = x³ + y³ + z³  with n=[0..10000] and negative z
723 = 64³ + 58³ - 77³
3592 = 64³ + 60³ - 78³
7433 = 64³ + 62³ - 79³
191 = 64³ + 63³ - 80³
953 = 65³ + 24³ - 66³
2754 = 65³ + 25³ - 66³
4705 = 65³ + 26³ - 66³
9081 = 65³ + 28³ - 66³
862 = 65³ + 30³ - 67³
3653 = 65³ + 31³ - 67³
6630 = 65³ + 32³ - 67³
9799 = 65³ + 33³ - 67³
3068 = 65³ + 35³ - 68³
6849 = 65³ + 36³ - 68³
988 = 65³ + 38³ - 69³
5435 = 65³ + 39³ - 69³
546 = 65³ + 41³ - 70³
5713 = 65³ + 42³ - 70³
1898 = 65³ + 44³ - 71³
5200 = 65³ + 47³ - 72³
3257 = 65³ + 49³ - 73³
2052 = 65³ + 51³ - 74³
1627 = 65³ + 53³ - 75³
2024 = 65³ + 55³ - 76³
3285 = 65³ + 57³ - 77³
5452 = 65³ + 59³ - 78³
8567 = 65³ + 61³ - 79³
5328 = 65³ + 64³ - 81³
557 = 66³ + 24³ - 67³
2358 = 66³ + 25³ - 67³
4309 = 66³ + 26³ - 67³
6416 = 66³ + 27³ - 67³
8685 = 66³ + 28³ - 67³
2855 = 66³ + 31³ - 68³
9001 = 66³ + 33³ - 68³
1862 = 66³ + 35³ - 69³
9640 = 66³ + 37³ - 69³
3815 = 66³ + 39³ - 70³
8496 = 66³ + 40³ - 70³
3673 = 66³ + 42³ - 71³
9092 = 66³ + 43³ - 71³
5373 = 66³ + 45³ - 72³
2302 = 66³ + 47³ - 73³
9071 = 66³ + 48³ - 73³
7272 = 66³ + 50³ - 74³
5984 = 66³ + 54³ - 76³
6579 = 66³ + 56³ - 77³
6102 = 66³ + 63³ - 81³
155 = 67³ + 24³ - 68³
1956 = 67³ + 25³ - 68³
3907 = 67³ + 26³ - 68³
6014 = 67³ + 27³ - 68³
8283 = 67³ + 28³ - 68³
2045 = 67³ + 31³ - 69³
5022 = 67³ + 32³ - 69³
8191 = 67³ + 33³ - 69³
638 = 67³ + 35³ - 70³
4419 = 67³ + 36³ - 70³
8416 = 67³ + 37³ - 70³
2171 = 67³ + 39³ - 71³
6852 = 67³ + 40³ - 71³
1603 = 67³ + 42³ - 72³
7022 = 67³ + 43³ - 72³
2871 = 67³ + 45³ - 73³
9082 = 67³ + 46³ - 73³
6131 = 67³ + 48³ - 74³
3888 = 67³ + 50³ - 75³
2395 = 67³ + 52³ - 76³
1694 = 67³ + 54³ - 77³
1827 = 67³ + 56³ - 78³
2836 = 67³ + 58³ - 79³
4763 = 67³ + 60³ - 80³
7650 = 67³ + 62³ - 81³
3601 = 67³ + 65³ - 83³
1548 = 68³ + 25³ - 69³
3499 = 68³ + 26³ - 69³
5606 = 68³ + 27³ - 69³
7875 = 68³ + 28³ - 69³
1223 = 68³ + 31³ - 70³
4200 = 68³ + 32³ - 70³
7369 = 68³ + 33³ - 70³
3177 = 68³ + 36³ - 71³
7174 = 68³ + 37³ - 71³
503 = 68³ + 39³ - 72³
5184 = 68³ + 40³ - 72³
333 = 68³ + 45³ - 74³
3149 = 68³ + 48³ - 75³
456 = 68³ + 50³ - 76³
8107 = 68³ + 51³ - 76³
6776 = 68³ + 53³ - 77³
6255 = 68³ + 55³ - 78³
6586 = 68³ + 57³ - 79³
7811 = 68³ + 59³ - 80³
9972 = 68³ + 61³ - 81³
1392 = 68³ + 62³ - 82³
4789 = 68³ + 64³ - 83³
9224 = 68³ + 66³ - 84³
1070 = 68³ + 67³ - 85³
1134 = 69³ + 25³ - 70³
3085 = 69³ + 26³ - 70³
5192 = 69³ + 27³ - 70³
7461 = 69³ + 28³ - 70³
389 = 69³ + 31³ - 71³
3366 = 69³ + 32³ - 71³
6535 = 69³ + 33³ - 71³
9902 = 69³ + 34³ - 71³
1917 = 69³ + 36³ - 72³
3492 = 69³ + 40³ - 73³
8413 = 69³ + 41³ - 73³
2792 = 69³ + 43³ - 74³
8469 = 69³ + 44³ - 74³
3970 = 69³ + 46³ - 75³
7182 = 69³ + 49³ - 76³
4627 = 69³ + 51³ - 77³
2834 = 69³ + 53³ - 78³
1845 = 69³ + 55³ - 79³
1702 = 69³ + 57³ - 80³
2447 = 69³ + 59³ - 81³
4122 = 69³ + 61³ - 82³
6769 = 69³ + 63³ - 83³
1880 = 69³ + 66³ - 85³
6885 = 69³ + 68³ - 86³
714 = 70³ + 25³ - 71³
2665 = 70³ + 26³ - 71³
4772 = 70³ + 27³ - 71³
7041 = 70³ + 28³ - 71³
2520 = 70³ + 32³ - 72³
9056 = 70³ + 34³ - 72³
639 = 70³ + 36³ - 73³
4636 = 70³ + 37³ - 73³
8855 = 70³ + 38³ - 73³
1776 = 70³ + 40³ - 74³
6697 = 70³ + 41³ - 74³
632 = 70³ + 43³ - 75³
6309 = 70³ + 44³ - 75³
4116 = 70³ + 49³ - 77³
1099 = 70³ + 51³ - 78³
7425 = 70³ + 54³ - 79³
6616 = 70³ + 56³ - 80³
6671 = 70³ + 58³ - 81³
7632 = 70³ + 60³ - 82³
3500 = 70³ + 65³ - 85³
7707 = 70³ + 67³ - 86³
288 = 71³ + 25³ - 72³
2239 = 71³ + 26³ - 72³
4346 = 71³ + 27³ - 72³
6615 = 71³ + 28³ - 72³
9052 = 71³ + 29³ - 72³
1662 = 71³ + 32³ - 73³
4831 = 71³ + 33³ - 73³
8198 = 71³ + 34³ - 73³
3340 = 71³ + 37³ - 74³
7559 = 71³ + 38³ - 74³
36 = 71³ + 40³ - 75³
4957 = 71³ + 41³ - 75³
4119 = 71³ + 44³ - 76³
5201 = 71³ + 47³ - 77³
1008 = 71³ + 49³ - 78³
8359 = 71³ + 50³ - 78³
5480 = 71³ + 52³ - 79³
2086 = 71³ + 56³ - 81³
1655 = 71³ + 58³ - 82³
2124 = 71³ + 60³ - 83³
3535 = 71³ + 62³ - 84³
5930 = 71³ + 64³ - 85³
9351 = 71³ + 66³ - 86³
171 = 71³ + 67³ - 87³
4948 = 71³ + 69³ - 88³
1807 = 72³ + 26³ - 73³
3914 = 72³ + 27³ - 73³
8620 = 72³ + 29³ - 73³
792 = 72³ + 32³ - 74³
3961 = 72³ + 33³ - 74³
7328 = 72³ + 34³ - 74³
2026 = 72³ + 37³ - 75³
6245 = 72³ + 38³ - 75³
3193 = 72³ + 41³ - 76³
8360 = 72³ + 42³ - 76³
1899 = 72³ + 44³ - 77³
7840 = 72³ + 45³ - 77³
5209 = 72³ + 50³ - 79³
1856 = 72³ + 52³ - 80³
7073 = 72³ + 57³ - 82³
7525 = 72³ + 61³ - 84³
9170 = 72³ + 63³ - 85³
2241 = 72³ + 66³ - 87³
6208 = 72³ + 68³ - 88³
2159 = 72³ + 71³ - 90³
1369 = 73³ + 26³ - 74³
3476 = 73³ + 27³ - 74³
5745 = 73³ + 28³ - 74³
3079 = 73³ + 33³ - 75³
6446 = 73³ + 34³ - 75³
1405 = 73³ + 41³ - 77³
6572 = 73³ + 42³ - 77³
5590 = 73³ + 45³ - 78³
6570 = 73³ + 48³ - 79³
2017 = 73³ + 50³ - 80³
9668 = 73³ + 51³ - 80³
2423 = 73³ + 57³ - 83³
1692 = 73³ + 59³ - 84³
1873 = 73³ + 61³ - 85³
3008 = 73³ + 63³ - 86³
5139 = 73³ + 65³ - 87³
3017 = 73³ + 70³ - 90³
8694 = 73³ + 72³ - 91³
925 = 74³ + 26³ - 75³
3032 = 74³ + 27³ - 75³
5301 = 74³ + 28³ - 75³
7738 = 74³ + 29³ - 75³
5552 = 74³ + 34³ - 76³
9123 = 74³ + 35³ - 76³
3563 = 74³ + 38³ - 77³
8010 = 74³ + 39³ - 77³
4760 = 74³ + 42³ - 78³
3310 = 74³ + 45³ - 79³
3816 = 74³ + 48³ - 80³
6434 = 74³ + 51³ - 81³
2733 = 74³ + 53³ - 82³
9053 = 74³ + 56³ - 83³
7099 = 74³ + 60³ - 85³
7496 = 74³ + 62³ - 86³
1018 = 74³ + 67³ - 89³
9564 = 74³ + 71³ - 91³
475 = 75³ + 26³ - 76³
4851 = 75³ + 28³ - 76³
9899 = 75³ + 30³ - 76³
1279 = 75³ + 33³ - 77³
4646 = 75³ + 34³ - 77³
2195 = 75³ + 38³ - 78³
6642 = 75³ + 39³ - 78³
2924 = 75³ + 42³ - 79³
8343 = 75³ + 43³ - 79³
1026 = 75³ + 48³ - 81³
8083 = 75³ + 49³ - 81³
3158 = 75³ + 51³ - 82³
7552 = 75³ + 54³ - 83³
4787 = 75³ + 56³ - 84³
2862 = 75³ + 58³ - 85³
1819 = 75³ + 60³ - 86³
1700 = 75³ + 62³ - 87³
2547 = 75³ + 64³ - 88³
7307 = 75³ + 68³ - 90³
1098 = 75³ + 71³ - 92³
19 = 76³ + 26³ - 77³
2126 = 76³ + 27³ - 77³
4395 = 76³ + 28³ - 77³
9443 = 76³ + 30³ - 77³
361 = 76³ + 33³ - 78³
3728 = 76³ + 34³ - 78³
7299 = 76³ + 35³ - 78³
809 = 76³ + 38³ - 79³
5256 = 76³ + 39³ - 79³
9937 = 76³ + 40³ - 79³
6483 = 76³ + 43³ - 80³
4871 = 76³ + 46³ - 81³
7797 = 76³ + 52³ - 83³
3736 = 76³ + 54³ - 84³
467 = 76³ + 56³ - 85³
8299 = 76³ + 59³ - 86³
7454 = 76³ + 61³ - 87³
7551 = 76³ + 63³ - 88³
8632 = 76³ + 65³ - 89³
3288 = 76³ + 70³ - 92³
1664 = 77³ + 27³ - 78³
3933 = 77³ + 28³ - 78³
6370 = 77³ + 29³ - 78³
2798 = 77³ + 34³ - 79³
3852 = 77³ + 39³ - 80³
8533 = 77³ + 40³ - 80³
4599 = 77³ + 43³ - 81³
2501 = 77³ + 46³ - 82³
8988 = 77³ + 47³ - 82³
9746 = 77³ + 50³ - 83³
8783 = 77³ + 55³ - 85³
3409 = 77³ + 59³ - 87³
2042 = 77³ + 61³ - 88³
1611 = 77³ + 63³ - 89³
2158 = 77³ + 65³ - 90³
3725 = 77³ + 67³ - 91³
6354 = 77³ + 69³ - 92³
1196 = 78³ + 27³ - 79³
3465 = 78³ + 28³ - 79³
5902 = 78³ + 29³ - 79³
8513 = 78³ + 30³ - 79³
5427 = 78³ + 35³ - 80³
9208 = 78³ + 36³ - 80³
2430 = 78³ + 39³ - 81³
7111 = 78³ + 40³ - 81³
8368 = 78³ + 44³ - 82³
101 = 78³ + 46³ - 83³
6588 = 78³ + 47³ - 83³
6848 = 78³ + 50³ - 84³
1035 = 78³ + 52³ - 85³
9304 = 78³ + 53³ - 85³
1242 = 78³ + 57³ - 87³
7911 = 78³ + 62³ - 89³
7696 = 78³ + 64³ - 90³
8477 = 78³ + 66³ - 91³
1879 = 78³ + 71³ - 94³
6194 = 78³ + 73³ - 95³
855 = 78³ + 76³ - 97³
722 = 79³ + 27³ - 80³
2991 = 79³ + 28³ - 80³
5428 = 79³ + 29³ - 80³
8039 = 79³ + 30³ - 80³
902 = 79³ + 34³ - 81³
4473 = 79³ + 35³ - 81³
8254 = 79³ + 36³ - 81³
990 = 79³ + 39³ - 82³
759 = 79³ + 43³ - 83³
6436 = 79³ + 44³ - 83³
4158 = 79³ + 47³ - 84³
5860 = 79³ + 53³ - 86³
911 = 79³ + 55³ - 87³
6679 = 79³ + 58³ - 88³
4070 = 79³ + 60³ - 89³
2367 = 79³ + 62³ - 90³
1612 = 79³ + 64³ - 91³
1847 = 79³ + 66³ - 92³
3114 = 79³ + 68³ - 93³
5455 = 79³ + 70³ - 94³
8912 = 79³ + 72³ - 95³
8380 = 79³ + 77³ - 98³
242 = 80³ + 27³ - 81³
2511 = 80³ + 28³ - 81³
4213 = 80³ + 40³ - 83³
9134 = 80³ + 41³ - 83³
4480 = 80³ + 44³ - 84³
1698 = 80³ + 47³ - 85³
8467 = 80³ + 48³ - 85³
8595 = 80³ + 51³ - 86³
2374 = 80³ + 53³ - 87³
2143 = 80³ + 58³ - 89³
8476 = 80³ + 63³ - 91³
7937 = 80³ + 65³ - 92³
4551 = 80³ + 74³ - 97³
9784 = 80³ + 76³ - 98³
2025 = 81³ + 28³ - 82³
4462 = 81³ + 29³ - 82³
9864 = 81³ + 31³ - 82³
2529 = 81³ + 35³ - 83³
6310 = 81³ + 36³ - 83³
2737 = 81³ + 40³ - 84³
7658 = 81³ + 41³ - 84³
2500 = 81³ + 44³ - 85³
8441 = 81³ + 45³ - 85³
5977 = 81³ + 48³ - 86³
5589 = 81³ + 51³ - 87³
2088 = 81³ + 56³ - 89³
2800 = 81³ + 63³ - 92³
1709 = 81³ + 65³ - 93³
1620 = 81³ + 67³ - 94³
2575 = 81³ + 69³ - 95³
4616 = 81³ + 71³ - 96³
7785 = 81³ + 73³ - 97³
118 = 81³ + 76³ - 99³
5993 = 81³ + 78³ - 100³
1533 = 82³ + 28³ - 83³
6581 = 82³ + 30³ - 83³
9372 = 82³ + 31³ - 83³
5320 = 82³ + 36³ - 84³
1243 = 82³ + 40³ - 85³
6164 = 82³ + 41³ - 85³
496 = 82³ + 44³ - 86³
6437 = 82³ + 45³ - 86³
3863 = 82³ + 54³ - 89³
7561 = 82³ + 57³ - 90³
3176 = 82³ + 59³ - 91³
9155 = 82³ + 64³ - 93³
8425 = 82³ + 68³ - 95³
9632 = 82³ + 70³ - 96³
2944 = 82³ + 75³ - 99³
7901 = 82³ + 77³ - 100³
2160 = 82³ + 80³ - 102³
6083 = 83³ + 30³ - 84³
8874 = 83³ + 31³ - 84³
537 = 83³ + 35³ - 85³
4318 = 83³ + 36³ - 85³
4652 = 83³ + 41³ - 86³
9819 = 83³ + 42³ - 86³
4409 = 83³ + 45³ - 87³
907 = 83³ + 48³ - 88³
7426 = 83³ + 52³ - 89³
251 = 83³ + 54³ - 90³
9162 = 83³ + 55³ - 90³
9099 = 83³ + 60³ - 92³
5758 = 83³ + 62³ - 93³
3347 = 83³ + 64³ - 94³
1908 = 83³ + 66³ - 95³
1483 = 83³ + 68³ - 96³
2114 = 83³ + 70³ - 97³
3843 = 83³ + 72³ - 98³
6712 = 83³ + 74³ - 99³
3618 = 83³ + 79³ - 102³
531 = 84³ + 28³ - 85³
2968 = 84³ + 29³ - 85³
5579 = 84³ + 30³ - 85³
8370 = 84³ + 31³ - 85³
3304 = 84³ + 36³ - 86³
7301 = 84³ + 37³ - 86³
3122 = 84³ + 41³ - 87³
2357 = 84³ + 45³ - 88³
5384 = 84³ + 49³ - 89³
4312 = 84³ + 52³ - 90³
5508 = 84³ + 55³ - 91³
9128 = 84³ + 58³ - 92³
9954 = 84³ + 65³ - 95³
8731 = 84³ + 67³ - 96³
8540 = 84³ + 69³ - 97³
9423 = 84³ + 71³ - 98³
1379 = 84³ + 76³ - 101³
6866 = 84³ + 83³ - 105³
21 = 85³ + 28³ - 86³
2458 = 85³ + 29³ - 86³
5069 = 85³ + 30³ - 86³
7860 = 85³ + 31³ - 86³
2278 = 85³ + 36³ - 87³
6275 = 85³ + 37³ - 87³
1574 = 85³ + 41³ - 88³
6741 = 85³ + 42³ - 88³
281 = 85³ + 45³ - 89³
6492 = 85³ + 46³ - 89³
2774 = 85³ + 49³ - 90³
1162 = 85³ + 52³ - 91³
9431 = 85³ + 53³ - 91³
1812 = 85³ + 55³ - 92³
4880 = 85³ + 58³ - 93³
6797 = 85³ + 63³ - 95³
4014 = 85³ + 65³ - 96³
2215 = 85³ + 67³ - 97³
1442 = 85³ + 69³ - 98³
3142 = 85³ + 73³ - 100³
5699 = 85³ + 75³ - 101³
1261 = 85³ + 80³ - 104³
7868 = 85³ + 82³ - 105³
1942 = 86³ + 29³ - 87³
4553 = 86³ + 30³ - 87³
7344 = 86³ + 31³ - 87³
1240 = 86³ + 36³ - 88³
9456 = 86³ + 38³ - 88³
5175 = 86³ + 42³ - 89³
4392 = 86³ + 46³ - 90³
134 = 86³ + 49³ - 91³
7485 = 86³ + 50³ - 91³
7315 = 86³ + 56³ - 93³
584 = 86³ + 58³ - 94³
5662 = 86³ + 61³ - 95³
1367 = 86³ + 63³ - 96³
9296 = 86³ + 68³ - 98³
8757 = 86³ + 70³ - 99³
4231 = 86³ + 79³ - 104³
9872 = 86³ + 81³ - 105³
3717 = 86³ + 84³ - 107³
1420 = 87³ + 29³ - 88³
6822 = 87³ + 31³ - 88³
190 = 87³ + 36³ - 89³
4187 = 87³ + 37³ - 89³
9010 = 87³ + 43³ - 90³
2268 = 87³ + 46³ - 91³
8755 = 87³ + 47³ - 91³
3023 = 87³ + 53³ - 93³
6507 = 87³ + 59³ - 95³
748 = 87³ + 61³ - 96³
4807 = 87³ + 66³ - 98³
2636 = 87³ + 68³ - 99³
1503 = 87³ + 70³ - 100³
1450 = 87³ + 72³ - 101³
892 = 88³ + 29³ - 89³
3503 = 88³ + 30³ - 89³
6294 = 88³ + 31³ - 89³
9271 = 88³ + 32³ - 89³
3125 = 88³ + 37³ - 90³
7408 = 88³ + 43³ - 91³
120 = 88³ + 46³ - 92³
6607 = 88³ + 47³ - 92³
2115 = 88³ + 50³ - 93³
8352 = 88³ + 54³ - 94³
9290 = 88³ + 57³ - 95³
7127 = 88³ + 62³ - 97³
2424 = 88³ + 64³ - 98³
9281 = 88³ + 73³ - 102³
568 = 88³ + 85³ - 109³
8975 = 88³ + 87³ - 110³
358 = 89³ + 29³ - 90³
2969 = 89³ + 30³ - 90³
5760 = 89³ + 31³ - 90³
8737 = 89³ + 32³ - 90³
2051 = 89³ + 37³ - 91³
6270 = 89³ + 38³ - 91³
369 = 89³ + 42³ - 92³
5788 = 89³ + 43³ - 92³
4435 = 89³ + 47³ - 93³
7036 = 89³ + 51³ - 94³
5058 = 89³ + 54³ - 95³
8296 = 89³ + 60³ - 97³
9295 = 89³ + 65³ - 99³
5732 = 89³ + 67³ - 100³
1672 = 89³ + 71³ - 102³
1259 = 89³ + 73³ - 103³
1980 = 89³ + 75³ - 104³
3877 = 89³ + 77³ - 105³
6992 = 89³ + 79³ - 106³
2644 = 89³ + 84³ - 109³
2429 = 90³ + 30³ - 91³
5220 = 90³ + 31³ - 91³
8197 = 90³ + 32³ - 91³
965 = 90³ + 37³ - 92³
9631 = 90³ + 39³ - 92³
4276 = 90³ + 51³ - 95³
3808 = 90³ + 60³ - 98³
8748 = 90³ + 63³ - 99³
3625 = 90³ + 65³ - 100³
5544 = 90³ + 88³ - 112³
1883 = 91³ + 30³ - 92³
4674 = 91³ + 31³ - 92³
7651 = 91³ + 32³ - 92³
4086 = 91³ + 38³ - 93³
2494 = 91³ + 43³ - 94³
8171 = 91³ + 44³ - 94³
6788 = 91³ + 48³ - 95³
1486 = 91³ + 51³ - 96³
7273 = 91³ + 55³ - 97³
7491 = 91³ + 58³ - 98³
6795 = 91³ + 68³ - 102³
3844 = 91³ + 70³ - 103³
1955 = 91³ + 72³ - 104³
1170 = 91³ + 74³ - 105³
3080 = 91³ + 78³ - 107³
5859 = 91³ + 80³ - 108³
9910 = 91³ + 82³ - 109³
65 = 91³ + 85³ - 111³
7146 = 91³ + 87³ - 112³
1027 = 91³ + 90³ - 114³
2976 = 92³ + 38³ - 94³
7423 = 92³ + 39³ - 94³
4544 = 92³ + 48³ - 96³
6623 = 92³ + 52³ - 97³
5669 = 92³ + 61³ - 100³
4976 = 92³ + 66³ - 102³
393 = 92³ + 68³ - 103³
9547 = 92³ + 75³ - 106³
3761 = 92³ + 84³ - 111³
9816 = 92³ + 86³ - 112³
2113 = 92³ + 89³ - 114³
773 = 93³ + 30³ - 94³
3564 = 93³ + 31³ - 94³
6541 = 93³ + 32³ - 94³
9710 = 93³ + 33³ - 94³
1854 = 93³ + 38³ - 95³
6301 = 93³ + 39³ - 95³
2276 = 93³ + 48³ - 97³
3773 = 93³ + 52³ - 98³
433 = 93³ + 55³ - 99³
9674 = 93³ + 56³ - 99³
9736 = 93³ + 59³ - 100³
1037 = 93³ + 61³ - 101³
5293 = 93³ + 64³ - 102³
8002 = 93³ + 69³ - 104³
4643 = 93³ + 71³ - 105³
1189 = 93³ + 75³ - 107³
1178 = 93³ + 77³ - 108³
4798 = 93³ + 81³ - 110³
4285 = 93³ + 88³ - 114³
209 = 94³ + 30³ - 95³
3000 = 94³ + 31³ - 95³
9146 = 94³ + 33³ - 95³
720 = 94³ + 38³ - 96³
5167 = 94³ + 39³ - 96³
9848 = 94³ + 40³ - 96³
893 = 94³ + 52³ - 99³
6200 = 94³ + 56³ - 100³
7704 = 94³ + 62³ - 102³
1468 = 94³ + 69³ - 105³
7543 = 94³ + 87³ - 114³
7659 = 94³ + 92³ - 117³
5407 = 95³ + 32³ - 96³
4021 = 95³ + 39³ - 97³
7308 = 95³ + 45³ - 98³
4725 = 95³ + 49³ - 99³
6252 = 95³ + 53³ - 100³
2690 = 95³ + 56³ - 101³
7136 = 95³ + 65³ - 104³
513 = 95³ + 67³ - 105³
9359 = 95³ + 70³ - 106³
2887 = 95³ + 74³ - 108³
1322 = 95³ + 76³ - 109³
927 = 95³ + 78³ - 110³
1744 = 95³ + 80³ - 111³
2863 = 96³ + 39³ - 98³
5562 = 96³ + 45³ - 99³
2385 = 96³ + 49³ - 100³
3312 = 96³ + 53³ - 101³
8721 = 96³ + 57³ - 102³
8009 = 96³ + 60³ - 103³
9919 = 96³ + 63³ - 104³
1736 = 96³ + 65³ - 105³
8152 = 96³ + 68³ - 106³
2693 = 96³ + 70³ - 107³
5312 = 96³ + 88³ - 116³
1272 = 97³ + 31³ - 98³
4249 = 97³ + 32³ - 98³
7418 = 97³ + 33³ - 98³
6374 = 97³ + 40³ - 99³
3798 = 97³ + 45³ - 100³
7372 = 97³ + 50³ - 101³
342 = 97³ + 53³ - 102³
8929 = 97³ + 54³ - 102³
3809 = 97³ + 60³ - 104³
9153 = 97³ + 66³ - 106³
6661 = 97³ + 73³ - 109³
3548 = 97³ + 75³ - 110³
1575 = 97³ + 77³ - 111³
784 = 97³ + 79³ - 112³
1217 = 97³ + 81³ - 113³
2916 = 97³ + 83³ - 114³
5923 = 97³ + 85³ - 115³
684 = 98³ + 31³ - 99³
3661 = 98³ + 32³ - 99³
6830 = 98³ + 33³ - 99³
511 = 98³ + 39³ - 100³
2016 = 98³ + 45³ - 101³
8227 = 98³ + 46³ - 101³
4984 = 98³ + 50³ - 102³
5929 = 98³ + 54³ - 103³
1521 = 98³ + 57³ - 104³
223 = 98³ + 63³ - 106³
3645 = 98³ + 66³ - 107³
9989 = 98³ + 69³ - 108³
4074 = 98³ + 71³ - 109³
3129 = 98³ + 89³ - 118³
9604 = 98³ + 91³ - 119³
215 = 98³ + 94³ - 121³
90 = 99³ + 31³ - 100³
6236 = 99³ + 33³ - 100³
3998 = 99³ + 40³ - 101³
8919 = 99³ + 41³ - 101³
2572 = 99³ + 50³ - 103³
6264 = 99³ + 61³ - 106³
7400 = 99³ + 64³ - 107³
3779 = 99³ + 69³ - 109³
7892 = 99³ + 74³ - 111³
1954 = 99³ + 78³ - 113³
755 = 99³ + 80³ - 114³
2107 = 99³ + 84³ - 116³
4742 = 99³ + 86³ - 117³
8739 = 99³ + 88³ - 118³
4867 = 99³ + 98³ - 124³
2467 = 100³ + 32³ - 101³
5636 = 100³ + 33³ - 101³
9003 = 100³ + 34³ - 101³
7713 = 100³ + 41³ - 102³
4609 = 100³ + 46³ - 103³
136 = 100³ + 50³ - 104³
7787 = 100³ + 51³ - 104³
8750 = 100³ + 55³ - 105³
1938 = 100³ + 61³ - 107³
2432 = 100³ + 64³ - 108³
5734 = 100³ + 67³ - 109³
5617 = 100³ + 72³ - 111³
296 = 100³ + 74³ - 112³
6049 = 100³ + 97³ - 124³
1861 = 101³ + 32³ - 102³
5030 = 101³ + 33³ - 102³
8397 = 101³ + 34³ - 102³
6495 = 101³ + 41³ - 103³
2773 = 101³ + 46³ - 104³
9260 = 101³ + 47³ - 104³
5327 = 101³ + 51³ - 105³
5660 = 101³ + 55³ - 106³
370 = 101³ + 58³ - 107³
8917 = 101³ + 62³ - 108³
9897 = 101³ + 65³ - 109³
9279 = 101³ + 75³ - 113³
5290 = 101³ + 77³ - 114³
2465 = 101³ + 79³ - 115³
846 = 101³ + 81³ - 116³
1394 = 101³ + 85³ - 118³
7270 = 101³ + 89³ - 120³
18 = 101³ + 94³ - 123³
224 = 101³ + 99³ - 126³
1249 = 102³ + 32³ - 103³
344 = 102³ + 40³ - 104³
5265 = 102³ + 41³ - 104³
919 = 102³ + 46³ - 105³
7406 = 102³ + 47³ - 105³
2540 = 102³ + 55³ - 107³
6875 = 102³ + 59³ - 108³
4507 = 102³ + 62³ - 109³
4833 = 102³ + 65³ - 110³
4698 = 102³ + 93³ - 123³
631 = 103³ + 32³ - 104³
7167 = 103³ + 34³ - 104³
4023 = 103³ + 41³ - 105³
5534 = 103³ + 47³ - 106³
335 = 103³ + 51³ - 107³
8292 = 103³ + 52³ - 107³
8631 = 103³ + 56³ - 108³
3077 = 103³ + 59³ - 109³
55 = 103³ + 62³ - 110³
2231 = 103³ + 68³ - 112³
7741 = 103³ + 71³ - 113³
200 = 103³ + 73³ - 114³
6383 = 103³ + 78³ - 116³
1063 = 103³ + 82³ - 118³
272 = 103³ + 84³ - 119³
2638 = 103³ + 88³ - 121³
5879 = 103³ + 90³ - 122³
5024 = 103³ + 97³ - 126³
7 = 104³ + 32³ - 105³
2769 = 104³ + 41³ - 106³
7936 = 104³ + 42³ - 106³
3644 = 104³ + 47³ - 107³
5451 = 104³ + 56³ - 109³
7280 = 104³ + 63³ - 111³
7432 = 104³ + 66³ - 112³
1231 = 104³ + 71³ - 114³
9213 = 104³ + 74³ - 115³
2323 = 104³ + 94³ - 125³
2546 = 105³ + 33³ - 106³
5913 = 105³ + 34³ - 106³
9484 = 105³ + 35³ - 106³
6670 = 105³ + 42³ - 107³
3204 = 105³ + 52³ - 109³
5994 = 105³ + 60³ - 111³
2224 = 105³ + 66³ - 113³
9998 = 105³ + 72³ - 115³
1953 = 105³ + 74³ - 116³
1412 = 105³ + 83³ - 120³
189 = 105³ + 85³ - 121³
280 = 105³ + 87³ - 122³
4572 = 105³ + 91³ - 124³
8857 = 105³ + 93³ - 125³
1665 = 105³ + 98³ - 128³
2261 = 105³ + 103³ - 131³
1910 = 106³ + 33³ - 107³
5277 = 106³ + 34³ - 107³
225 = 106³ + 41³ - 108³
5392 = 106³ + 42³ - 108³
624 = 106³ + 52³ - 110³
8893 = 106³ + 53³ - 110³
8578 = 106³ + 57³ - 111³
3368 = 106³ + 72³ - 116³
4517 = 106³ + 77³ - 118³
6537 = 106³ + 97³ - 128³
4133 = 106³ + 102³ - 131³
1268 = 107³ + 33³ - 108³
4635 = 107³ + 34³ - 108³
8206 = 107³ + 35³ - 108³
4102 = 107³ + 42³ - 109³
6289 = 107³ + 53³ - 111³
5308 = 107³ + 57³ - 112³
4931 = 107³ + 67³ - 115³
7147 = 107³ + 70³ - 116³
3886 = 107³ + 75³ - 118³
9043 = 107³ + 80³ - 120³
4850 = 107³ + 82³ - 121³
232 = 107³ + 86³ - 123³
918 = 107³ + 90³ - 125³
3355 = 107³ + 92³ - 126³
7244 = 107³ + 94³ - 127³
7253 = 107³ + 101³ - 131³
620 = 108³ + 33³ - 109³
3987 = 108³ + 34³ - 109³
7558 = 108³ + 35³ - 109³
2673 = 108³ + 48³ - 111³
2008 = 108³ + 57³ - 113³
5149 = 108³ + 61³ - 114³
981 = 108³ + 64³ - 115³
5697 = 108³ + 73³ - 118³
151 = 108³ + 80³ - 121³
3904 = 108³ + 98³ - 130³
3333 = 109³ + 34³ - 110³
6905 = 109³ + 43³ - 111³
693 = 109³ + 48³ - 112³
7750 = 109³ + 49³ - 112³
1009 = 109³ + 53³ - 113³
9596 = 109³ + 54³ - 113³
8597 = 109³ + 58³ - 114³
1135 = 109³ + 61³ - 115³
8758 = 109³ + 65³ - 116³
